accuracy,auc,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
0.5571428537368774,0.5012335777282715,1.0557256937026978,0.5128205418586731,0.625,0.4000000059604645,0.6000000238418579,0.6985199451446533,0.0,0.0
0.5,0.5390625,0.902482807636261,0.4482758641242981,0.40625,0.5,0.6000000238418579,0.7010413408279419,0.0,0.0
0.48571428656578064,0.5078125596046448,1.149691104888916,0.4375,0.4375,0.5,0.5600000023841858,0.7037941813468933,0.0,0.0
0.5285714268684387,0.5185032486915588,0.9482048153877258,0.4848484992980957,0.5,0.5,0.5600000023841858,0.7077420353889465,0.0,0.0
0.5571428537368774,0.5152137875556946,1.042590856552124,0.5142857432365417,0.5625,0.5,0.6000000238418579,0.7127214670181274,0.0,0.0
0.6857143044471741,0.6245888471603394,0.8707977533340454,0.65625,0.65625,0.5,0.5999999642372131,0.7183002233505249,0.0,0.0
0.6285714507102966,0.5596216917037964,0.9091757535934448,0.6000000238418579,0.5625,0.5,0.5999999642372131,0.724885880947113,0.0,0.0
0.5428571701049805,0.5431743860244751,0.9280861020088196,0.5,0.46875,0.5,0.6200000047683716,0.7331866025924683,0.0,0.0
0.6285714507102966,0.6607730388641357,0.7550503611564636,0.574999988079071,0.71875,0.5,0.5999999642372131,0.7435541749000549,0.0,0.0
0.5857142806053162,0.6027960777282715,0.8299431204795837,0.5428571701049805,0.59375,0.5,0.6000000238418579,0.7536511421203613,0.0,0.0
0.5285714268684387,0.6167763471603394,0.8061933517456055,0.4848484992980957,0.5,0.5,0.6000000238418579,0.7641762495040894,0.0,0.0
