accuracy,auc,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
0.4714285731315613,0.5114660263061523,1.0307741165161133,0.4444444477558136,0.4848484992980957,0.6000000238418579,0.5625,0.6973592638969421,0.0,0.0
0.5857142806053162,0.6678951978683472,0.7244654893875122,0.5555555820465088,0.6060606241226196,0.6000000238418579,0.5625,0.6954116821289062,0.0,0.0
0.5571428537368774,0.5851761102676392,0.852094292640686,0.529411792755127,0.5454545617103577,0.6000000238418579,0.5625,0.6927406787872314,0.0,0.0
0.5857142806053162,0.6408681869506836,0.7949466705322266,0.5625,0.5454545617103577,0.6000000238418579,0.5625,0.6899848580360413,0.0,0.0
0.699999988079071,0.7174447774887085,0.7144311666488647,0.6875,0.6666666865348816,0.6000000238418579,0.5416666865348816,0.6873353123664856,0.0,0.0
0.6857143044471741,0.7506142854690552,0.60971999168396,0.6774193644523621,0.6363636255264282,0.6000000238418579,0.5416666269302368,0.6852577924728394,0.0,0.0
0.6142857074737549,0.6064701080322266,0.8346142768859863,0.5789473652839661,0.6666666865348816,0.6000000238418579,0.5416666269302368,0.68388432264328,0.0,0.0
0.6285714507102966,0.6478297114372253,0.7889454364776611,0.5945945978164673,0.6666666865348816,0.6000000238418579,0.5416666269302368,0.6821672320365906,0.0,0.0
0.6714285612106323,0.7477477788925171,0.6339938640594482,0.6470588445663452,0.6666666865348816,0.6000000238418579,0.5625,0.6806288361549377,0.0,0.0
0.6428571343421936,0.6617526412010193,0.7897554039955139,0.6176470518112183,0.6363636255264282,0.6000000238418579,0.5625,0.6795021295547485,0.0,0.0
0.6142857074737549,0.6785421967506409,0.7354061007499695,0.574999988079071,0.6969696879386902,0.6000000238418579,0.5625,0.6784936189651489,0.0,0.0
0.48571428656578064,0.4754299819469452,1.0052099227905273,0.45945945382118225,0.5151515007019043,0.6000000238418579,0.5625,0.6775064468383789,0.0,0.0
0.6857143044471741,0.7424241900444031,0.6343433856964111,0.6410256624221802,0.7575757503509521,0.6000000238418579,0.5833333134651184,0.6765929460525513,0.0,0.0
0.6714285612106323,0.7239966988563538,0.6426252722740173,0.6388888955116272,0.6969696879386902,0.6000000238418579,0.5833333730697632,0.6763977408409119,0.0,0.0
0.5428571701049805,0.6568386554718018,0.7318930625915527,0.5142857432365417,0.5454545617103577,0.6000000238418579,0.5625,0.6760969758033752,0.0,0.0
0.7571428418159485,0.7968878149986267,0.58806312084198,0.7222222089767456,0.7878788113594055,0.6000000238418579,0.5416666865348816,0.6756300330162048,0.0,0.0
0.5714285969734192,0.6388206481933594,0.7362209558486938,0.5428571701049805,0.5757575631141663,0.6000000238418579,0.5625,0.6749750971794128,0.0,0.0
0.699999988079071,0.741605281829834,0.622589647769928,0.6764705777168274,0.6969696879386902,0.6000000238418579,0.5833333730697632,0.6745503544807434,0.0,0.0
0.6714285612106323,0.7952497601509094,0.5622800588607788,0.6666666865348816,0.6060606241226196,0.6000000238418579,0.5833333134651184,0.6741898655891418,0.0,0.0
0.6428571343421936,0.7076166868209839,0.6779135465621948,0.6111111044883728,0.6666666865348816,0.6000000238418579,0.5833333134651184,0.6737216711044312,0.0,0.0
0.6714285612106323,0.7383292317390442,0.6496075391769409,0.6470588445663452,0.6666666865348816,0.6000000238418579,0.5833333134651184,0.6733304262161255,0.0,0.0
0.699999988079071,0.7846027612686157,0.5718035697937012,0.6764705777168274,0.6969696879386902,0.6000000238418579,0.5833333134651184,0.6729933023452759,0.0,0.0
0.699999988079071,0.7256346940994263,0.6777608394622803,0.7142857313156128,0.6060606241226196,0.6000000238418579,0.5833333730697632,0.6723026037216187,0.0,0.0
0.6857143044471741,0.7936118245124817,0.5520564913749695,0.6666666865348816,0.6666666865348816,0.6000000238418579,0.5833333134651184,0.6717028617858887,0.0,0.0
0.7428571581840515,0.7854217290878296,0.5964411497116089,0.7586206793785095,0.6666666865348816,0.6000000238418579,0.5833333134651184,0.6711635589599609,0.0,0.0
0.7285714149475098,0.7719082832336426,0.6173278093338013,0.7058823704719543,0.7272727489471436,0.6000000238418579,0.5833333134651184,0.670699954032898,0.0,0.0
0.5714285969734192,0.624078631401062,0.7255381345748901,0.5454545617103577,0.5454545617103577,0.6000000238418579,0.5833333134651184,0.6703882217407227,0.0,0.0
0.5857142806053162,0.6670761704444885,0.7441123723983765,0.5666666626930237,0.5151515007019043,0.6000000238418579,0.625,0.6700703501701355,0.0,0.0
0.7142857313156128,0.8165437579154968,0.5453157424926758,0.6857143044471741,0.7272727489471436,0.6000000238418579,0.625,0.6698002219200134,0.0,0.0
0.699999988079071,0.7473382353782654,0.678315281867981,0.6764705777168274,0.6969696879386902,0.6000000238418579,0.625,0.6695083975791931,0.0,0.0
0.800000011920929,0.8783783316612244,0.46569910645484924,0.7435897588729858,0.8787878751754761,0.6000000238418579,0.6666666865348816,0.6693351864814758,0.0,0.0
0.7142857313156128,0.8509418964385986,0.4616990089416504,0.6857143044471741,0.7272727489471436,0.6000000238418579,0.6666666269302368,0.6693758964538574,0.0,0.0
0.7714285850524902,0.828009843826294,0.5070505142211914,0.7575757503509521,0.7575757503509521,0.6000000238418579,0.6666666269302368,0.6692938804626465,0.0,0.0
0.7571428418159485,0.8677313327789307,0.46617186069488525,0.7105262875556946,0.8181818127632141,0.6000000238418579,0.6666666269302368,0.669508159160614,0.0,0.0
0.8428571224212646,0.869369387626648,0.4629404842853546,0.8928571343421936,0.7575757503509521,0.6000000238418579,0.6666666269302368,0.669793963432312,0.0,0.0
0.6428571343421936,0.7555282711982727,0.6165540218353271,0.625,0.6060606241226196,0.6000000238418579,0.6666666269302368,0.6699077486991882,0.0,0.0
0.8142856955528259,0.8443898558616638,0.5073697566986084,0.8333333134651184,0.7575757503509521,0.6000000238418579,0.6666666269302368,0.670200526714325,0.0,0.0
0.7142857313156128,0.8198198080062866,0.5219669938087463,0.6666666865348816,0.7878788113594055,0.6000000238418579,0.6666666269302368,0.6706112623214722,0.0,0.0
0.699999988079071,0.7837837934494019,0.5687433481216431,0.6875,0.6666666865348816,0.6000000238418579,0.6666666269302368,0.6710253953933716,0.0,0.0
0.7714285850524902,0.8390663266181946,0.5091069936752319,0.707317054271698,0.8787878751754761,0.6000000238418579,0.6666666865348816,0.6714761257171631,0.0,0.0
0.6428571343421936,0.7575757503509521,0.5905300378799438,0.6176470518112183,0.6363636255264282,0.6000000238418579,0.6666666269302368,0.6718470454216003,0.0,0.0
0.7142857313156128,0.796478271484375,0.5444387793540955,0.6857143044471741,0.7272727489471436,0.6000000238418579,0.6666666269302368,0.6720208525657654,0.0,0.0
0.8285714387893677,0.8976249098777771,0.4197874069213867,0.7837837934494019,0.8787878751754761,0.6000000238418579,0.6666666269302368,0.6721842288970947,0.0,0.0
