accuracy,auc,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
0.5714285969734192,0.5884521007537842,0.8949933648109436,0.5454545617103577,0.5454545617103577,0.4000000059604645,0.4166666567325592,0.7253375053405762,0.4000000059604645,1.0
0.5714285969734192,0.5737100839614868,0.9119259715080261,0.5428571701049805,0.5757575631141663,0.4000000059604645,0.3958333134651184,0.7234600186347961,0.4000000059604645,1.0
0.5571428537368774,0.5241605043411255,0.98588627576828,0.5277777910232544,0.5757575631141663,0.4000000059604645,0.375,0.7207987904548645,0.4000000059604645,1.0
0.5857142806053162,0.6003276109695435,0.8927416801452637,0.5555555820465088,0.6060606241226196,0.4000000059604645,0.3541666865348816,0.7197617292404175,0.4000000059604645,1.0
0.4714285731315613,0.5212939977645874,0.8934974670410156,0.44736841320991516,0.5151515007019043,0.4000000059604645,0.3958333432674408,0.7184253931045532,0.4000000059604645,1.0
0.5857142806053162,0.6490581631660461,0.7256142497062683,0.5526315569877625,0.6363636255264282,0.4000000059604645,0.3125,0.7168350219726562,0.4000000059604645,1.0
0.5428571701049805,0.6367731094360352,0.7845829129219055,0.5128205418586731,0.6060606241226196,0.4000000059604645,0.3333333134651184,0.7164926528930664,0.4000000059604645,1.0
0.4285714328289032,0.4500409662723541,0.9771870374679565,0.4054054021835327,0.4545454680919647,0.4000000059604645,0.3333333134651184,0.7148946523666382,0.4000000059604645,1.0
0.5285714268684387,0.5683865547180176,0.8926571607589722,0.5,0.5151515007019043,0.4000000059604645,0.3333333134651184,0.7140629887580872,0.4000000059604645,1.0
0.5428571701049805,0.5004094839096069,1.0365090370178223,0.5135135054588318,0.5757575631141663,0.30000001192092896,0.3125,0.7137948870658875,0.3333333432674408,0.75
0.5428571701049805,0.5548730492591858,0.8598116636276245,0.5135135054588318,0.5757575631141663,0.30000001192092896,0.3333333134651184,0.7130831480026245,0.3333333432674408,0.75
0.6142857074737549,0.6584766507148743,0.7504988312721252,0.59375,0.5757575631141663,0.4000000059604645,0.3333333134651184,0.7123379707336426,0.375,0.75
0.48571428656578064,0.5339885354042053,1.0035308599472046,0.45945945382118225,0.5151515007019043,0.4000000059604645,0.3541666567325592,0.7120510339736938,0.375,0.75
0.48571428656578064,0.4987714886665344,0.9301193356513977,0.4516128897666931,0.42424243688583374,0.5,0.3541666269302368,0.7113453149795532,0.4285714328289032,0.75
0.5714285969734192,0.589680552482605,0.8372086882591248,0.5483871102333069,0.5151515007019043,0.5,0.3541666269302368,0.7106530070304871,0.4285714328289032,0.75
0.4571428596973419,0.5053235292434692,0.8771201968193054,0.4193548262119293,0.39393940567970276,0.5,0.3541666269302368,0.7095962166786194,0.4285714328289032,0.75
0.5142857432365417,0.5515971183776855,0.8693564534187317,0.48275861144065857,0.42424243688583374,0.5,0.3541666269302368,0.7083989381790161,0.4285714328289032,0.75
0.6000000238418579,0.6289926767349243,0.8959172964096069,0.5641025900840759,0.6666666865348816,0.5,0.3541666269302368,0.7076258659362793,0.4285714328289032,0.75
0.6285714507102966,0.6367731094360352,0.8582103252410889,0.6000000238418579,0.6363636255264282,0.5,0.3749999701976776,0.7065509557723999,0.4285714328289032,0.75
0.6428571343421936,0.6830466985702515,0.7590648531913757,0.6176470518112183,0.6363636255264282,0.5,0.3749999701976776,0.7062727808952332,0.4285714328289032,0.75
0.5571428537368774,0.6109746098518372,0.8336926102638245,0.5263158082962036,0.6060606241226196,0.5,0.375,0.7063120007514954,0.4285714328289032,0.75
0.6000000238418579,0.5708435773849487,0.9221029281616211,0.5675675868988037,0.6363636255264282,0.5,0.3958333134651184,0.706196665763855,0.4285714328289032,0.75
0.6000000238418579,0.6613432168960571,0.8026965260505676,0.5714285969734192,0.6060606241226196,0.5,0.375,0.7063794136047363,0.4285714328289032,0.75
0.5571428537368774,0.6232596635818481,0.8449695706367493,0.53125,0.5151515007019043,0.4000000059604645,0.375,0.7071319818496704,0.3333333432674408,0.5
0.5714285969734192,0.6212121248245239,0.909474790096283,0.5454545617103577,0.5454545617103577,0.4000000059604645,0.375,0.707737386226654,0.3333333432674408,0.5
0.6428571343421936,0.6932841539382935,0.7292216420173645,0.6111111044883728,0.6666666865348816,0.4000000059604645,0.3541666567325592,0.7088266611099243,0.3333333432674408,0.5
0.5428571701049805,0.6314495801925659,0.7848526835441589,0.517241358757019,0.4545454680919647,0.4000000059604645,0.3541666567325592,0.710257351398468,0.3333333432674408,0.5
0.5714285969734192,0.5733005404472351,0.8008726835250854,0.5454545617103577,0.5454545617103577,0.5,0.375,0.71143639087677,0.4285714328289032,0.75
0.5571428537368774,0.5769860744476318,0.8339734077453613,0.53125,0.5151515007019043,0.5,0.3541666567325592,0.7129812240600586,0.4285714328289032,0.75
0.6142857074737549,0.64332515001297,0.8060733079910278,0.59375,0.5757575631141663,0.5,0.3541666567325592,0.7138409614562988,0.4285714328289032,0.75
0.699999988079071,0.707207202911377,0.735319972038269,0.7142857313156128,0.6060606241226196,0.5,0.3541666567325592,0.7148784399032593,0.4285714328289032,0.75
0.5,0.5409500598907471,0.9456146359443665,0.46875,0.4545454680919647,0.5,0.3333333134651184,0.7158100008964539,0.4285714328289032,0.75
