accuracy,auc,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
0.5285714268684387,0.49958881735801697,1.1385912895202637,0.4848484992980957,0.5,0.5,0.23999999463558197,0.7288426160812378,0.0,0.0
0.6571428775787354,0.6533717513084412,0.8373903632164001,0.6111111044883728,0.6875,0.5,0.2800000011920929,0.7193828821182251,0.0,0.0
0.4714285731315613,0.515625,0.9256746768951416,0.40740740299224854,0.34375,0.5,0.3999999761581421,0.7126374244689941,0.0,0.0
0.4714285731315613,0.4609375,1.0575816631317139,0.42424243688583374,0.4375,0.5,0.3999999761581421,0.7069774866104126,0.0,0.0
0.6285714507102966,0.6459704041481018,0.7530120015144348,0.5882353186607361,0.625,0.5,0.42000001668930054,0.704697847366333,0.0,0.0
0.5142857432365417,0.5653782486915588,0.9283370971679688,0.4722222089767456,0.53125,0.5,0.5,0.7051213383674622,0.0,0.0
0.5285714268684387,0.6007401347160339,0.950458288192749,0.4878048896789551,0.625,0.5,0.4399999976158142,0.7071658968925476,0.0,0.0
0.5714285969734192,0.6447368264198303,0.920926570892334,0.5263158082962036,0.625,0.5,0.46000000834465027,0.7113655805587769,0.0,0.0
0.699999988079071,0.7121710181236267,0.800356924533844,0.6486486196517944,0.75,0.5,0.4599999785423279,0.71598881483078,0.0,0.0
0.5428571701049805,0.5390625,0.9565891623497009,0.5,0.46875,0.5,0.41999998688697815,0.7217400670051575,0.0,0.0
0.5571428537368774,0.5427631735801697,0.9884506464004517,0.5135135054588318,0.59375,0.5,0.4400000274181366,0.7283433675765991,0.0,0.0
0.5714285969734192,0.597039520740509,0.9659225344657898,0.5249999761581421,0.65625,0.5,0.4000000059604645,0.733767569065094,0.0,0.0
0.5571428537368774,0.5995065569877625,0.9496847987174988,0.517241358757019,0.46875,0.5,0.4000000059604645,0.7407597303390503,0.0,0.0
0.5857142806053162,0.6373355388641357,0.844270646572113,0.5555555820465088,0.46875,0.5,0.4000000059604645,0.7468448281288147,0.0,0.0
0.5428571701049805,0.5534540414810181,1.0087571144104004,0.5,0.5625,0.5,0.3999999761581421,0.7522428035736084,0.0,0.0
