accuracy,auc,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
0.4000000059604645,0.4193284213542938,1.2120635509490967,0.3636363744735718,0.3636363744735718,0.4000000059604645,0.375,0.7000154256820679,0.3333333432674408,0.5
0.48571428656578064,0.4340704083442688,1.0859375,0.45945945382118225,0.5151515007019043,0.6000000238418579,0.4166666567325592,0.6888510584831238,0.0,0.0
0.5,0.5343980193138123,0.9603132009506226,0.4722222089767456,0.5151515007019043,0.6000000238418579,0.5416666865348816,0.6821552515029907,0.0,0.0
0.5714285969734192,0.6093366146087646,0.8172677755355835,0.5405405163764954,0.6060606241226196,0.6000000238418579,0.5416666269302368,0.6773796677589417,0.0,0.0
0.5714285969734192,0.5814905762672424,0.8950856924057007,0.5405405163764954,0.6060606241226196,0.6000000238418579,0.7083333134651184,0.6755507588386536,0.0,0.0
0.44285714626312256,0.4664209485054016,1.0484884977340698,0.42105263471603394,0.4848484992980957,0.6000000238418579,0.6666666269302368,0.6755558252334595,0.0,0.0
0.6000000238418579,0.6429156064987183,0.8597831726074219,0.5714285969734192,0.6060606241226196,0.6000000238418579,0.7916666865348816,0.6747393608093262,0.0,0.0
0.4571428596973419,0.5171990394592285,1.0541013479232788,0.42424243688583374,0.42424243688583374,0.6000000238418579,0.75,0.6735004186630249,0.0,0.0
0.5571428537368774,0.5671581029891968,1.0119432210922241,0.529411792755127,0.5454545617103577,0.6000000238418579,0.7708333134651184,0.6717244386672974,0.0,0.0
0.6571428775787354,0.6355445981025696,0.9011730551719666,0.6285714507102966,0.6666666865348816,0.6000000238418579,0.7708333730697632,0.6703928709030151,0.0,0.0
0.5714285969734192,0.6203930974006653,0.8890103101730347,0.5454545617103577,0.5454545617103577,0.6000000238418579,0.7708333134651184,0.6686983704566956,0.0,0.0
0.5571428537368774,0.585995078086853,0.9432846307754517,0.5277777910232544,0.5757575631141663,0.6000000238418579,0.7291666865348816,0.6663954854011536,0.0,0.0
0.6000000238418579,0.6842751502990723,0.741641104221344,0.5757575631141663,0.5757575631141663,0.6000000238418579,0.7083333134651184,0.6641813516616821,0.0,0.0
0.5857142806053162,0.5687960982322693,0.8548834919929504,0.5555555820465088,0.6060606241226196,0.6000000238418579,0.7291666865348816,0.662458062171936,0.0,0.0
0.5285714268684387,0.601556122303009,0.8698111176490784,0.5,0.5454545617103577,0.6000000238418579,0.7083333134651184,0.6615247130393982,0.0,0.0
0.5571428537368774,0.5249795317649841,1.006043791770935,0.5263158082962036,0.6060606241226196,0.6000000238418579,0.7083333134651184,0.6611298322677612,0.0,0.0
0.5285714268684387,0.5679770708084106,0.8427889943122864,0.5,0.4848484992980957,0.6000000238418579,0.7083333134651184,0.6609477400779724,0.0,0.0
0.4571428596973419,0.4299754202365875,1.024661898612976,0.4285714328289032,0.4545454680919647,0.6000000238418579,0.7083333134651184,0.6611631512641907,0.0,0.0
0.6285714507102966,0.6068795919418335,0.8212703466415405,0.6129032373428345,0.5757575631141663,0.6000000238418579,0.7083333134651184,0.6617472767829895,0.0,0.0
0.6571428775787354,0.6560196876525879,0.7402821183204651,0.6285714507102966,0.6666666865348816,0.6000000238418579,0.7083333730697632,0.6629143953323364,0.0,0.0
0.5142857432365417,0.5200655460357666,1.0790679454803467,0.48571428656578064,0.5151515007019043,0.6000000238418579,0.7083333134651184,0.6636730432510376,0.0,0.0
0.5857142806053162,0.6425061225891113,0.8054341077804565,0.5625,0.5454545617103577,0.6000000238418579,0.7083333134651184,0.6640802621841431,0.0,0.0
0.5571428537368774,0.5429975986480713,0.8679388165473938,0.5357142686843872,0.4545454680919647,0.6000000238418579,0.7083333730697632,0.6651456952095032,0.0,0.0
0.5571428537368774,0.5745291113853455,0.8933370113372803,0.5384615659713745,0.42424243688583374,0.5,0.7083333730697632,0.6666361689567566,0.0,0.0
0.5285714268684387,0.5782145857810974,0.8547855615615845,0.5,0.5454545617103577,0.5,0.7083333134651184,0.667809784412384,0.0,0.0
0.6571428775787354,0.6576576828956604,0.7801618576049805,0.6451612710952759,0.6060606241226196,0.6000000238418579,0.7083333134651184,0.6675910949707031,0.5,0.25
0.5,0.5679770708084106,0.8128427863121033,0.4736842215061188,0.5454545617103577,0.6000000238418579,0.7083333134651184,0.6666685342788696,0.5,0.25
