accuracy,auc,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
0.508571445941925,0.5116661787033081,0.9232418537139893,0.4934823215007782,0.5206286907196045,0.4866666793823242,0.5267745852470398,0.7420427799224854,0.4866666793823242,1.0
0.5038095116615295,0.5030105113983154,0.9148630499839783,0.4885496199131012,0.5029469728469849,0.4866666793823242,0.5318448543548584,0.7582911252975464,0.4866666793823242,1.0
0.5123809576034546,0.5153448581695557,0.8872752785682678,0.4971209168434143,0.5088408589363098,0.4866666793823242,0.5275751352310181,0.7587416768074036,0.4866666793823242,1.0
0.5257142782211304,0.529233455657959,0.8699949383735657,0.510597288608551,0.5206286907196045,0.4866666793823242,0.5242839455604553,0.7475228905677795,0.4866666793823242,1.0
0.5266666412353516,0.5383648872375488,0.8709605932235718,0.5121457576751709,0.4970530569553375,0.4866666793823242,0.528019905090332,0.7405226826667786,0.4866666793823242,1.0
0.5057142972946167,0.5159858465194702,0.8850513100624084,0.49015748500823975,0.48919451236724854,0.4866666793823242,0.5238391757011414,0.7346445322036743,0.4866666793823242,1.0
0.5266666412353516,0.535167396068573,0.8606976270675659,0.5115830302238464,0.5206286907196045,0.4866666793823242,0.5279309749603271,0.7295177578926086,0.4866666793823242,1.0
0.5276190638542175,0.5370883941650391,0.8551169037818909,0.5125725269317627,0.5206286907196045,0.4866666793823242,0.5291762948036194,0.7262473106384277,0.4866666793823242,1.0
0.5199999809265137,0.5207303762435913,0.8774275779724121,0.5047984719276428,0.5166994333267212,0.4933333396911621,0.5303326845169067,0.7204834818840027,0.4899328947067261,1.0
0.5285714268684387,0.5388805270195007,0.8471705913543701,0.5132075548171997,0.5343811511993408,0.5,0.5247287154197693,0.7125082612037659,0.4931506812572479,0.9863013625144958
0.5438095331192017,0.545665979385376,0.8504294157028198,0.5289575457572937,0.5383104085922241,0.5,0.5260629653930664,0.7089135646820068,0.4930555522441864,0.9726027250289917
0.49809524416923523,0.5299379825592041,0.8570500612258911,0.4819277226924896,0.4715127646923065,0.5,0.5250844955444336,0.710612416267395,0.4930555522441864,0.9726027250289917
