accuracy,auc,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
0.4866666793823242,0.49102476239204407,0.9190974831581116,0.4716981053352356,0.4911591410636902,0.5133333206176758,0.5580857992172241,0.6944382786750793,0.0,0.0
0.4942857027053833,0.5044667720794678,0.8957505822181702,0.47940075397491455,0.5029469728469849,0.5066666603088379,0.5607542991638184,0.6913117170333862,0.0,0.0
0.5285714268684387,0.5211915969848633,0.8827768564224243,0.5133587718009949,0.5284872055053711,0.5133333206176758,0.5597758293151855,0.6908238530158997,0.5,0.013698630034923553
0.5066666603088379,0.5108363628387451,0.8740633130073547,0.4912959337234497,0.4990176856517792,0.5066666603088379,0.5586194396018982,0.6922637224197388,0.0,0.0
0.5180952548980713,0.530273973941803,0.8530817031860352,0.5028790831565857,0.5147347450256348,0.5133333206176758,0.5613769888877869,0.69612717628479,0.0,0.0
0.5304762125015259,0.5491485595703125,0.827528178691864,0.5155038833618164,0.5225933194160461,0.5133333206176758,0.5594199895858765,0.701456606388092,0.0,0.0
0.5142857432365417,0.5037240982055664,0.890984833240509,0.49903661012649536,0.5088408589363098,0.5133333206176758,0.5613769888877869,0.7074082493782043,0.0,0.0
0.49238094687461853,0.5115227103233337,0.8655226826667786,0.477011501789093,0.48919451236724854,0.5133333206176758,0.568493127822876,0.7093338966369629,0.0,0.0
0.5476190447807312,0.5524604916572571,0.8240248560905457,0.5338645577430725,0.5265225768089294,0.5133333206176758,0.5644902586936951,0.7077698707580566,0.0,0.0
0.545714259147644,0.5641447901725769,0.8122583031654358,0.5321285128593445,0.5206286907196045,0.5133333206176758,0.5708948373794556,0.7052633762359619,0.0,0.0
0.49142858386039734,0.5156190395355225,0.843774139881134,0.47663551568984985,0.5009823441505432,0.5133333206176758,0.5606653690338135,0.7021504640579224,0.0,0.0
0.5247619152069092,0.5396722555160522,0.8173559308052063,0.509765625,0.5127701163291931,0.5133333206176758,0.5576409697532654,0.6995256543159485,0.0,0.0
0.5152381062507629,0.5406309366226196,0.8178591132164001,0.5,0.5068762302398682,0.5133333206176758,0.5558619499206543,0.6980992555618286,0.0,0.0
